setting,system,kit,n_test,token_nll_mean,token_nll_std,token_ppl_mean,token_ppl_std,token_acc_mean,token_acc_std,rmse_mean,rmse_std,mae_mean,mae_std,mr_stft_sc_mean,mr_stft_sc_std,env_rms_corr_mean,env_rms_corr_std,tter_db_mae_mean,tter_db_mae_std,onset_precision_mean,onset_precision_std,onset_recall_mean,onset_recall_std,onset_f1_mean,onset_f1_std,fad
big_all_kits,encodec,909 Simple,1751,3.035045609005787,0.7681540109741122,29.2786660751186,35.373989530114684,0.35321659595849164,0.13833950087441851,0.02000932996006256,0.012473586773746347,0.011107575101010908,0.007345782497584019,0.9972063498314943,0.006128497489164694,0.1485182266803096,0.23671464162895398,5.125397433248069,2.8484882902729955,0.3694419515378967,0.17368675652844467,0.17333381840983936,0.07132792944401556,0.23003485430452464,0.09048982585964509,
big_all_kits,encodec,Acoustic Kit,1748,2.917628776290597,0.7172639292126459,24.41476093668609,21.9517804267483,0.3685813964497069,0.14400344137942583,0.01668081376813092,0.008585980581086122,0.008243319112913105,0.004761401417542187,0.996741764834009,0.004452337857220606,0.06413767845144151,0.2027467240935445,4.656869018219248,1.9987444760276158,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Alternative (METAL),1748,2.7883562571806,0.7052141128255925,21.351722995665718,20.95812205448555,0.42297021485174136,0.15029266767095686,0.013617256090195236,0.007838470294253266,0.006935045736482683,0.0041610423706802,0.9957045154884978,0.0028631665182774434,0.05036553236861898,0.21408673604516562,3.9943252196816976,1.6476954326344813,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Alternative (Rock),1748,2.822393796263898,0.7071759965457797,22.11123704664668,19.49125953599208,0.3934100382404416,0.14938887026105718,0.014889492025530662,0.00809728604493931,0.007849901927014265,0.004727830523063868,0.9964761145603868,0.0038586328977584083,0.10059543055779203,0.2400569878130896,4.583320552085196,2.0374740612341404,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Arena Stage,1748,3.555987285872073,0.9186251771337599,57.280299240958556,92.95820144464093,0.2947700350571509,0.14318571904186891,0.01996391759844244,0.010457510469270412,0.012167298831440451,0.006739455608402344,0.9959967976307738,0.0030340163316384112,0.060999819047111034,0.23989242984538278,3.0833511496948884,1.619766903916338,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Big Room (Layered),1748,2.911452212172733,0.6462894340417634,23.164076259975694,21.561368080271336,0.3565736577755945,0.12542027712582868,0.01636627628138013,0.007091952340471297,0.00992286031405244,0.004950791583485306,0.9970192115555782,0.00418901771518894,0.12392870025897455,0.2391045688702646,4.377834791898749,2.4896402795104087,0.36969461697722567,0.1736980376362871,0.1734004259765774,0.07128899731287774,0.2301440463461017,0.09047278771789086,
big_all_kits,encodec,Bigga Bop (Jazz),1748,3.0060981113114127,0.7694595337516624,28.004388865205133,30.3968549073906,0.3643146852477571,0.1458719295925051,0.015604795099071415,0.007608394337531585,0.00812720630294495,0.005009031001224065,0.9963756230197857,0.004029206910557241,0.030713798157536325,0.21290160658843976,4.089833710012298,1.9011101597552655,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Cassette (Lo-Fi Compress),1747,3.218615476854474,0.7123435010840871,33.13729882348382,32.21371383999007,0.3543787363897004,0.13954784415922392,0.01742276527046019,0.006010077420750605,0.009335081678377693,0.004441396986349364,0.9967539057468774,0.0012057073166418866,0.012022426903335217,0.1920390324150555,4.626354253609018,1.870300446772389,0.3697154305339766,0.17365402578998468,0.17347242447592345,0.07135960838346293,0.2302134050681233,0.09050367978342495,
big_all_kits,encodec,Classic Rock,1748,3.6844836470737063,0.9908715793834603,71.08025882171418,133.83754011851232,0.2923517883238778,0.14855175962788741,0.018537397563527593,0.009667350682784407,0.010797614273990433,0.0064138842568317485,0.9948308934562732,0.004319327393744381,0.041738166111470416,0.23987935034568636,3.5129764962104915,1.6892967684592213,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,ClassicMetal (80s-90s),1748,2.8845113342632147,0.7916000633162456,26.502530764859507,41.634485708577216,0.406618556012149,0.14059452986962495,0.01693425983669355,0.009532934760136948,0.00787174158227231,0.0050695516229224795,0.9964938989308512,0.004387006472888835,0.018824454113539526,0.1985336634816715,5.710203261548899,2.630662170673676,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Dark Hybrid,1748,3.1003359106094397,0.7361730895561528,29.383713370802322,25.914921570249348,0.34489566503236146,0.15209217075602097,0.019991934962333303,0.009958312332473959,0.010058660668395395,0.006005016458463584,0.997207424867814,0.003586410399891722,0.045778873613969415,0.20285705872932533,4.077134869020253,1.8834398634774738,0.3696946169772256,0.17351496641449515,0.17343212577944425,0.07125851666237991,0.23017004028530738,0.09036254738759578,
big_all_kits,encodec,Deep Daft,1748,2.6834829620147462,0.6393377047361231,18.393629434222593,15.684213417515519,0.42106632620954554,0.15292794809899488,0.013459789406491255,0.006788627797800273,0.007504334524143001,0.004372809811668076,0.9963150392958003,0.0031848173184949044,0.14000460518084018,0.24468632596891648,4.511744221882482,2.0753626627950803,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Dry & Heavy (Folk Rock),1748,2.7292166915583667,0.6961013450391066,20.25293533700077,21.527749317764478,0.418967298621086,0.13280167538611412,0.014396996888329705,0.007970358502193495,0.007021353877460499,0.00421510674917816,0.9966413192829577,0.003991280135509117,0.07560083273759942,0.20020648408702615,4.823730612830775,2.0916751215591645,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Ele-Drum,1752,3.4906773209299673,0.7739953202767158,45.6704429777622,51.278039575637834,0.29344303957044093,0.13678667156819288,0.02089837242206794,0.011067705959580197,0.012243358220155418,0.00693401505596979,0.9966898611466607,0.0025893522469054965,0.12807012403142887,0.2356581300948336,4.7249622282413455,2.7781881895463094,0.36942134159599904,0.1736393230428959,0.1733979625121821,0.07135806909705018,0.2300791793349971,0.09048300967141042,
big_all_kits,encodec,Fat Rock (Power Toms),1747,2.993727974299369,0.7719032278858609,28.255738386889703,35.69973553220798,0.36769305375349,0.1412241973107551,0.017112569322064015,0.008620879656503452,0.008615590069780162,0.005091610139507231,0.9962379570832186,0.005104981726608596,0.014970862478544232,0.19793709061830567,4.338676223241559,1.8662013528357013,0.3697154305339766,0.17365402578998468,0.17347242447592345,0.07135960838346293,0.2302134050681233,0.09050367978342495,
big_all_kits,encodec,Funk Rock,1748,3.2257594153864706,0.8959018333209445,40.7883971065635,66.33572825113467,0.35559231644379086,0.14734595387799035,0.014738037767262093,0.007386177254661507,0.007950405810642297,0.004852626314030664,0.9949515050435154,0.004901063927712203,0.00265659759600261,0.21910371659853392,4.811432617357586,2.152554626001004,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Heavy Metal,1748,3.568737721756885,1.0031065419191436,64.85514661570433,124.08888115052507,0.31479497210545954,0.14995104312669125,0.018420828148592014,0.009236293349736592,0.010418027873763159,0.005911648874039761,0.9952010619373625,0.004618970453416497,-0.007165601065960589,0.21491645754941738,3.5225398015507796,1.6546681036901687,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
big_all_kits,encodec,Jazz,1748,2.8223839325817552,0.7088048718551465,22.08580549970157,19.687081229681354,0.3972161524813927,0.15143623683229446,0.012441750885593529,0.006927186752215145,0.006388170683307331,0.003871070438955885,0.9947805460130977,0.0058246832831649045,0.07319465099512037,0.2218144178375748,4.175035770381669,1.7849821217821953,0.3697899640405361,0.17363229574934738,0.17346853102179915,0.07133937928726643,0.2302247246304413,0.09047902532108201,
